filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
PSYTRANCE Kid Cudi - Day N Nite Takami Remix Nv.wav,371.7050340136054,2939.0107561260297,1592.176118009737,3090.796243344532,1069.364208644266,0.06139197657689665,0.0591546864291016,0.2751826047897339,0.16101650893688202,143.5546875
PSYTRANCE Shouse - Love Tonight ReQmeQ Mad Sandwich Remix HD.wav,223.93324263038548,3222.686493266397,1217.0632664890848,3351.687508728481,837.3871968384259,0.07319512882180258,0.05731036730274545,0.24432723224163055,0.16645435988903046,143.5546875
PSYTRANCE Sono - Keep Control Sighter Zanon Remix Remake.wav,255.32662131519274,2091.302981602353,1400.4549528124394,2641.290519902962,1162.2044882211349,0.03813995415444687,0.04338249329481439,0.28321292996406555,0.18222638964653015,132.51201923076923
PSYTRANCE Timbaland - Give It To Me Pedro Sena Kauffman Remix.wav,243.4612244897959,2705.1797446084397,1185.0012895697732,3174.8158786580434,782.2380080657566,0.04729873899521959,0.04447087178896688,0.3002334237098694,0.13070106506347656,143.5546875
PSYTRANCE Tony Igy - Astronomia Deep Kontakt RemixNV.wav,322.9663492063492,2672.209178471203,1545.7928023687305,3063.394811114346,1215.377678306228,0.04951109389603329,0.055640646834116965,0.2784535586833954,0.14441677927970886,139.6748310810811
PSYTRANCE Two Feet - Go Fck Yourself Arcanne Remix.wav,261.68888888888887,2038.8226393102411,1035.6256838868267,2602.3565013824286,932.0265901443703,0.032557881506199815,0.035164448549897136,0.34181371331214905,0.18598845601081848,139.6748310810811
PSYTRANCE Warlockz - Soldiers Of The Universe.wav,360.0021768707483,2834.374209079108,1773.906981366791,3028.5475606894884,1073.8128583710409,0.06416701224846012,0.0733302224281925,0.20160917937755585,0.14243924617767334,143.5546875
Ranji Jilax Livicious - i miss u.wav,289.52961451247165,2239.9178973375388,1227.8852390235313,3130.900587660047,1063.3077555185605,0.03493945148036209,0.03268360818455551,0.29933932423591614,0.1758406162261963,139.6748310810811
Someday.wav,243.33351473922903,2029.1516722789358,1288.5966590578093,2542.199722509887,1216.1064453961174,0.039245512285305345,0.03972239272622099,0.2959347665309906,0.17914092540740967,143.5546875
The Kill.wav,249.7422222222222,2932.1224991112886,1411.7204907188575,3369.014648541505,1043.0349321731305,0.0530693533696309,0.04771262032309926,0.32131335139274597,0.13448870182037354,143.5546875
The Road Im On.wav,258.11301587301585,2593.643483738633,1476.3236374699234,3225.4356141315657,1238.5118080169561,0.04503010375905186,0.042269342699861066,0.2878190875053406,0.1544388383626938,139.6748310810811
Ticket To The Dancefloor.wav,202.82630385487528,2245.4653987542197,1346.7740889302684,2556.012777236471,1148.11387361315,0.048569269700503695,0.04743880996537166,0.3123767077922821,0.21137212216854095,143.5546875
Universe.wav,225.1522902494331,1619.7119846379685,1527.0650762300595,2262.0023676891938,1477.586588113893,0.021376718476075075,0.026642100058756932,0.28330162167549133,0.13499028980731964,143.5546875
WHITENO1SE DEGO - Trampoline Radio Edit.wav,171.2587755102041,2059.6786065219258,1074.6590658175364,2641.839671943228,1058.189972093949,0.035466225183449704,0.025631962265239432,0.2661776840686798,0.15413251519203186,139.6748310810811
WHITENO1SE Ranji Ft Nina Nesbitt - The Moments Im Missing Radio Edit.wav,178.68916099773242,2375.479588780578,1142.4463667769596,2877.115389769934,989.7417188455806,0.0472352787263676,0.032607509283729026,0.25923991203308105,0.1483529955148697,135.99917763157896
WHITENO1SE X TOX1C Ft Eden - Jungle.wav,188.56925170068027,2420.8060643953636,1194.3591377962425,2954.462616967501,1016.0871358027283,0.04453784538916764,0.03415601542841247,0.3375827968120575,0.14742127060890198,143.5546875
You and I.wav,245.5742403628118,2651.031225630067,1486.3425356941357,3290.743815567004,1035.02447395312,0.03878300728620054,0.045959006044591855,0.31235843896865845,0.15927517414093018,139.6748310810811
