filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Love The Lows.wav,183.61179138321995,1886.8381615290784,1326.1321194145878,2591.1520363421528,1244.7601410221844,0.02813881240713518,0.02643814517502676,0.28152593970298767,0.14700406789779663,139.6748310810811
Mattafix - Big City Life LEEX Remix.wav,366.83733333333333,3594.9544468283016,1775.2749739967758,3917.6005702884877,1139.572653714957,0.06953304172754565,0.0560984837781936,0.22341620922088623,0.11409835517406464,104.16666666666667
Matvei - GET LOST.wav,180.352,2230.1089026373775,1457.8225025557153,2685.930660404289,1057.8533941737248,0.0408710089671181,0.03798491551398026,0.36926010251045227,0.21156802773475647,125.0
Michael Calfan - Bittersweet.wav,149.93066666666667,3042.5861739056886,1563.4366703446965,3686.5249224431905,1033.2929017118136,0.04610730391219677,0.04370493526366844,0.2015148252248764,0.1250510960817337,122.28260869565217
MNEK x Disclosure - White Noise XYconstant Remix.wav,257.04533333333336,1344.6119863432625,1115.994301735588,1824.7578329005705,1100.4523798260495,0.023360060648263414,0.022687165131184645,0.2231782227754593,0.13382413983345032,127.8409090909091
MOWE - Birds Flying High.wav,301.38666666666666,2835.5571318729153,1377.3017817664086,3530.688371810922,1074.6837227228816,0.05109027935991471,0.041530204427353744,0.2726846933364868,0.12538738548755646,122.28260869565217
Mr Belt Wezol Homeless Official Music Video.wav,237.93066666666667,3265.1860361184777,1900.8182926090328,3455.927113743612,1335.5969165141398,0.07597331852809656,0.06150052246044049,0.22374804317951202,0.12801195681095123,122.28260869565217
Never Felt So Free.wav,269.51466666666664,2784.9515848471005,2084.415157428016,3111.1062030357652,1493.8499373400934,0.0566935536981063,0.058765887631350065,0.16012869775295258,0.12397436052560806,125.0
NGTY Alev - What We Had.wav,188.94933333333333,1842.8960208433346,1178.965224340144,2540.5977460821455,962.685372157332,0.031057912388865367,0.03180608573607063,0.23054546117782593,0.15421052277088165,122.28260869565217
Nighmares on wax- da feelin.wav,281.0346666666667,2040.8976088955453,852.9433144971741,3028.6838271965426,648.3722085617628,0.02984707167645552,0.02022304688950022,0.193582683801651,0.1259363889694214,106.13207547169812
Oden Fatzo Lauren Official Visualiser.wav,195.91466666666668,2050.959214124147,1216.0021995595425,2728.629501679894,1093.6017844371636,0.034062003424774064,0.03138587478701591,0.23883172869682312,0.14757800102233887,127.8409090909091
