filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Luca Eck feat Benzii - Ghost Town COUP016.wav,312.7146666666667,1974.6010170396687,1426.7700393403159,2558.0573654049235,1014.5248608431142,0.029885350669810355,0.04485691297693982,0.059690870344638824,0.020417584106326103,144.23076923076923
Mehen - Skin Confessions Straight Binary Version HOXA-8.wav,356.88533333333334,3186.5808957360036,1392.329914851689,3822.894589423577,691.3874271204347,0.05139878517364536,0.056498696324530306,0.23084451258182526,0.11080773919820786,140.625
Michael Klein - Wasser.wav,392.87466666666666,2828.9615120857484,1671.5467071510443,3496.6614993669914,1273.7365901166343,0.040355484870055386,0.044044112173578454,0.2917648255825043,0.1597820669412613,130.8139534883721
NEDYH - As Long As You Remember DUSKEP03.wav,394.61333333333334,2461.9297907277473,1315.8749633288865,3390.826209268118,1120.9782222282574,0.031186872926296086,0.03504009568532188,0.32653555274009705,0.2165755331516266,144.23076923076923
NEDYH - Killing Memories DUSKEP03.wav,378.0586666666667,2796.385898865652,1836.282425177693,3182.956754761749,1428.0001336594446,0.04414659557594374,0.05211878462794425,0.2621402442455292,0.16733315587043762,117.1875
Never Ending Journey.wav,418.60266666666666,1570.6065947779277,1426.854397209415,2410.0426008725267,1413.935963328674,0.022402174540546566,0.027531014312376884,0.323537141084671,0.1240118071436882,130.8139534883721
Niereich Shadym - Dreams Original Mix.wav,410.6666666666667,2911.9738280866873,1661.1456062907341,3458.558136127699,923.4487595436204,0.049236900908417966,0.06199217664334002,0.30152180790901184,0.13496831059455872,130.8139534883721
Niki Istrefi - Red Armor EUROMANTIC001.wav,275.0613333333333,1867.599094790674,1530.0438730217586,2642.0960777462988,1360.296747783717,0.02228988380012021,0.02500920995854854,0.3263184130191803,0.0808718353509903,140.625
Nur Jaber - Home ft Zanias unofficial video.wav,354.38933333333335,1463.628547707693,1174.4801912737366,2306.0829528509075,1143.911422919497,0.017250252774642587,0.01973404825317123,0.30272209644317627,0.12458803504705429,133.92857142857142
On Purpose.wav,409.408,2288.952040938144,1066.302872030818,2911.1429250905594,956.3251930091328,0.025773090564996222,0.025156308475567147,0.3858996629714966,0.1154337003827095,140.625
Positive Energy Forever.wav,495.584,1785.413482983986,1164.790111078683,2388.9442907452185,1149.546588362932,0.027836287500403557,0.022899061467999825,0.22411268949508667,0.08783110976219177,140.625
Rigid Kobosil 44 Rush Mix.wav,409.70666666666665,2726.999115710956,1790.3516802173904,3565.2334325534393,1291.3989132445438,0.028159518208488454,0.026678613962506283,0.3572404682636261,0.08263684064149857,133.92857142857142
Rikhter - Phiom Enhah RIK1.wav,328.9173333333333,2823.5234826180604,1061.6363669371501,3761.349087895087,775.9961462884395,0.041737936696379346,0.03054634649699854,0.2899417579174042,0.11104852706193924,140.625
Robert S PT - Mental Chaos CP019.wav,363.68,2737.30368309315,2170.8069586595793,3367.843302017856,1426.4266346955633,0.04343676734899255,0.05988179011869022,0.3063964545726776,0.1139853224158287,130.8139534883721
Rog De Prisco - Nemesis YAB IT REMIX.wav,303.44533333333334,2124.1156425710483,1408.9945740056462,2735.0538373424292,1029.8850193318483,0.036190635957107455,0.04416459267450573,0.37503835558891296,0.15278799831867218,108.17307692307692
Shlmo - Burned Hand Emmanuel Remix ARTSCOLLECTIVE009.wav,395.296,1878.6814327444658,1309.7229535518743,2844.991136613452,1078.0927779217934,0.022766040816412574,0.021751757494147102,0.28901779651641846,0.13891708850860596,127.8409090909091
Source Code.wav,458.74133333333333,1346.2519565583193,1031.3318916116436,1876.0049446696094,442.9945925874479,0.02482989856175014,0.033777202032832215,0.2435193806886673,0.14443697035312653,127.8409090909091
Stop Crying Original Mix.wav,410.06933333333336,2741.975958109232,1260.6089391920625,3388.451138774647,953.0668645833749,0.03804854642183639,0.038915608342721474,0.30526676774024963,0.1518820971250534,140.625
Synesthesia.wav,227.808,2328.180355005691,1369.679295708213,2839.8510668512595,986.2407969472658,0.03976527018564472,0.03927271537945753,0.3009020686149597,0.15779322385787964,130.8139534883721
The Boys In Ankara.wav,329.142875,2541.692352289493,1150.436408767899,3230.625589208171,891.4417004730147,0.038372833194592976,0.029968730168839833,0.33598193526268005,0.09173759818077087,140.625
The Light in Her Eyes.wav,288.88533333333334,2784.322016341322,1026.0694661663345,3713.5264194135216,955.192059720265,0.035962444097529904,0.02496747920587084,0.29517218470573425,0.1307777762413025,160.71428571428572
The Sorrow of Rhea.wav,460.544,1740.272676962382,1274.7741029818778,2362.8711377651293,1419.1909326969171,0.027364479081021145,0.022254526656027222,0.26129162311553955,0.12168809771537781,137.1951219512195
The YellowHeads The Known Universe.wav,399.82933333333335,3039.3515735739034,1577.0733690602688,3483.342229224735,888.7420937720319,0.05244622588618781,0.04728321815911583,0.30566778779029846,0.12682293355464935,130.8139534883721
Tim Tama - Alignment BLVCKPLVG005.wav,337.46133333333336,1521.2310231711656,637.768660054611,2080.9834079178904,564.2345315484799,0.01620628279284405,0.013937326473262469,0.40818747878074646,0.1531831920146942,137.1951219512195
Time to fall Original Mix.wav,281.67466666666667,3795.7446547857076,1662.0124204186634,4373.002087628371,1027.6778568744585,0.054951517266311346,0.04871880715688436,0.3264866769313812,0.12943829596042633,125.0
Tkivilsaari - Anguish Dance.wav,395.73333333333335,2000.6476393782507,1170.869430308366,2736.781472488983,1103.0095199597486,0.030745175542775127,0.0230118175211875,0.319040447473526,0.19035190343856812,137.1951219512195
Tkivilsaari - kkeut.wav,429.0133333333333,2526.871373185547,1334.479120107862,2906.1638929152214,909.6927800469776,0.04702138361334875,0.04173399134800217,0.2742053270339966,0.11690819263458252,140.625
Tkivilsaari - Left.wav,500.65066666666667,1505.5616184419168,1126.1191158799961,2113.8966457284014,1143.4644497906474,0.020013008627255684,0.018885671003491162,0.2712411880493164,0.12080540508031845,140.625
tkivilsaari - Recording 1 Broken Beauty.wav,453.824,1965.4593842690533,1469.96469893431,2393.3912327436497,1256.69446511464,0.03222728550558794,0.03558340244069347,0.3860127329826355,0.14027239382266998,140.625
To My Berlin Ravers.wav,532.768,3057.6965627633085,1449.3089622266227,3727.5551443341137,982.5690243077631,0.03718525469613398,0.04659953063148911,0.45246246457099915,0.16856448352336884,156.25
